"Index","Company","TypeName","Inches","ScreenType","Pixels_hor","Pixels_ver","Touchscreen","Cpu_brand","Cpu_name","Cpu_speed","Ram","Memory_type","Primary_Memory","Secondary_Memory","Gpu_brand","Gpu_name","OpSys","Weight","Price"
1115,"Lenovo","2 in 1 Convertible",10.1,"IPS Panel",1920,1200,1,"Intel"," Atom x5-Z8550 ",1.4,4,"Flash Storage",64,0,"Intel","HD Graphics 400","OtherOS",0.69,29251.0
1116,"Dell","Ultrabook",13.3,"Full HD",1920,1080,0,"Intel"," Core i7 7560U ",2.4,8,"SSD",256,0,"Intel","Iris Plus Graphics 640","WindowsOS",1.23,73473.0
1117,"Lenovo","Gaming",17.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 6820HK ",2.7,16,"Hybrid",256,1024,"Nvidia","GeForce GTX 980M","WindowsOS",4.6,146519.0
1118,"Razer","Ultrabook",12.5,"4K Ultra HD",3840,2160,1,"Intel"," Core i7 6500U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 520","WindowsOS",1.25,54825.0
1119,"Toshiba","Ultrabook",13.3,"Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,16,"SSD",512,0,"Intel","HD Graphics 620","WindowsOS",1.05,118601.0
1120,"Asus","Gaming",17.3,"Full HD",1920,1080,0,"Intel"," Core i7 6700HQ ",2.6,8,"Hybrid",128,1024,"Nvidia","GeForce GTX 960M","WindowsOS",3.52,69929.0
1121,"Vero","Notebook",13.3,"Full HD",1920,1080,0,"Intel"," Atom X5-Z8350 ",1.4,4,"Flash Storage",32,0,"Intel","HD Graphics 400","WindowsOS",1.35,10443.0
1122,"HP","Notebook",13.3,"Full HD",1920,1080,0,"Intel"," Core i5 6200U ",2.3,8,"SSD",256,0,"Intel","HD Graphics 520","WindowsOS",1.16,90043.0
1123,"HP","Notebook",14.0,"Full HD",1920,1080,0,"Intel"," Core i5 6200U ",2.3,8,"SSD",256,0,"Intel","HD Graphics 520","WindowsOS",1.43,80613.0
1124,"Dell","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i5 6200U ",2.3,4,"HDD",500,0,"Intel","HD Graphics 520","LinuxOS",2.09,27899.0
1125,"Asus","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i3 7100U ",2.4,4,"HDD",1024,0,"Intel","HD Graphics 620","WindowsOS",2.0,23177.0
1126,"Lenovo","2 in 1 Convertible",14.0,"IPS Panel Full HD",1920,1080,1,"Intel"," Core i7 6500U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 520","WindowsOS",1.8,88924.0
1127,"Lenovo","2 in 1 Convertible",10.1,"IPS Panel",1920,1200,1,"Intel"," Atom x5-Z8550 ",1.4,4,"Flash Storage",64,0,"Intel","HD Graphics 400","WindowsOS",0.69,25521.0
1128,"HP","Ultrabook",12.5,"N/A",1366,768,0,"Intel"," Core i5 6300U ",2.4,8,"SSD",256,0,"Intel","HD Graphics 520","WindowsOS",1.26,100966.0
1129,"Lenovo","Gaming",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 7300HQ ",2.5,8,"Hybrid",128,1024,"Nvidia","GeForce GTX 1060","N/A",2.4,52694.0
1130,"HP","Gaming",17.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 6300HQ ",2.3,8,"Hybrid",128,1024,"Nvidia","GeForce GTX 1060","WindowsOS",3.35,60153.0
1131,"HP","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i7 7500U ",2.7,8,"HDD",2048,0,"Intel","HD Graphics 620","WindowsOS",2.04,33513.0
1132,"Lenovo","2 in 1 Convertible",14.0,"IPS Panel Full HD",1920,1080,1,"Intel"," Core i7 6600U ",2.6,8,"SSD",512,0,"Nvidia","Quadro M500M","WindowsOS",1.8,109244.0
1133,"Asus","Notebook",14.0,"N/A",1366,768,0,"Intel"," Celeron Dual Core N3350 ",1.1,4,"Flash Storage",32,0,"Intel","HD Graphics 500","WindowsOS",1.5,14812.0
1134,"HP","Ultrabook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.84,40067.0
1135,"Acer","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,4,"HDD",1024,0,"Nvidia","GeForce 940MX","WindowsOS",2.23,32820.0
1136,"Lenovo","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 6500U ",2.5,16,"Hybrid",1024,1024,"AMD","Radeon R7 M360","WindowsOS",2.5,58555.0
1137,"HP","Workstation",17.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 6700HQ ",2.6,8,"SSD",256,0,"Nvidia","Quadro M3000M","WindowsOS",3.0,210424.0
1138,"Dell","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i5 7200U ",2.5,8,"HDD",1024,0,"AMD","Radeon R7 M445","WindowsOS",2.5,41772.0
1139,"MSI","Gaming",17.3,"Full HD",1920,1080,0,"Intel"," Core i7 6820HQ ",2.7,16,"Hybrid",256,1024,"Nvidia","GeForce GTX 980M","WindowsOS",3.78,127819.0
1140,"HP","Ultrabook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 6500U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 520","WindowsOS",1.88,115709.0
1141,"Lenovo","2 in 1 Convertible",14.0,"IPS Panel",2560,1440,1,"Intel"," Core i7 6600U ",2.6,16,"SSD",512,0,"Intel","HD Graphics 520","WindowsOS",2.8,130003.0
1142,"MSI","Gaming",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,8,"Hybrid",128,1024,"Nvidia","GeForce GTX 1050","WindowsOS",2.4,60888.0
1143,"HP","2 in 1 Convertible",13.3,"Full HD",1920,1080,1,"Intel"," Core i5 6300U ",2.4,8,"SSD",256,0,"Intel","HD Graphics 520","WindowsOS",1.48,86793.0
1144,"HP","Workstation",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 6700HQ ",2.6,8,"SSD",256,0,"Nvidia","Quadro M1000M","WindowsOS",2.59,118761.0
1145,"HP","2 in 1 Convertible",13.3,"N/A",2560,1440,1,"Intel"," Core i7 6600U ",2.6,8,"SSD",256,0,"Intel","HD Graphics 520","WindowsOS",1.48,95851.0
1146,"HP","Workstation",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 6700HQ ",2.6,8,"SSD",256,0,"Nvidia","Quadro M1000M","WindowsOS",2.0,101179.0
1147,"HP","Ultrabook",12.5,"Full HD",1920,1080,0,"Intel"," Core i7 6500U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 520","WindowsOS",1.26,122381.0
1148,"Dell","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,8,"SSD",256,0,"Nvidia","GeForce 940MX","WindowsOS",2.18,53807.0
1149,"HP","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 6200U ",2.3,8,"SSD",256,0,"Intel","HD Graphics 520","WindowsOS",1.88,84129.0
1150,"Lenovo","2 in 1 Convertible",14.0,"IPS Panel",2560,1440,1,"Intel"," Core i7 6500U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 520","WindowsOS",1.27,124622.0
1151,"Lenovo","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i3 6006U ",2.0,4,"HDD",1024,0,"Intel","HD Graphics 520","N/A",1.9,18062.0
1152,"HP","Notebook",15.6,"N/A",1366,768,0,"AMD"," E-Series 7110 ",1.8,4,"HDD",500,0,"AMD","Radeon R2 Graphics","WindowsOS",1.86,15824.0
1153,"Lenovo","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 6200U ",2.3,8,"HDD",1024,0,"AMD","Radeon R5 M330","N/A",2.32,31915.0
1154,"Dell","Gaming",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,8,"HDD",1024,0,"Nvidia","GeForce GTX 1050Ti","WindowsOS",2.62,63883.0
1155,"Dell","Notebook",15.6,"IPS Panel   4K Ultra HD",3840,2160,1,"Intel"," Core i5 6300HQ ",2.3,8,"SSD",256,0,"Nvidia","GeForce 960M","WindowsOS",2.04,119916.0
1156,"HP","Notebook",15.6,"Full HD",1920,1080,0,"AMD"," A6-Series A6-9220 ",2.5,4,"SSD",256,0,"AMD","Radeon 520","WindowsOS",1.91,25515.0
1157,"MSI","Gaming",17.3,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,16,"Hybrid",256,1024,"Nvidia","GeForce GTX 1050 Ti","WindowsOS",2.7,79536.0
1158,"Lenovo","Ultrabook",14.0,"Full HD",1920,1080,0,"Intel"," Core i7 6600U ",2.6,12,"SSD",512,0,"Intel","HD Graphics 520","WindowsOS",1.4,122491.0
1159,"Lenovo","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 6200U ",2.3,8,"Hybrid",1024,1024,"AMD","Radeon R5 M330","WindowsOS",2.5,42011.0
1160,"HP","2 in 1 Convertible",13.3,"N/A",2560,1440,1,"Intel"," Core i7 6600U ",2.6,8,"SSD",512,0,"Intel","HD Graphics 520","WindowsOS",1.48,108744.0
1161,"Lenovo","Ultrabook",14.0,"Full HD",1920,1080,0,"Intel"," Core i7 6600U ",2.6,8,"SSD",256,0,"Intel","HD Graphics 520","WindowsOS",1.7,79867.0
1162,"MSI","Gaming",14.0,"Full HD",1920,1080,0,"Intel"," Core i7 6700HQ ",2.6,16,"Hybrid",256,1024,"Nvidia","GeForce GTX 970M","WindowsOS",1.7,94252.0
1163,"HP","Gaming",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,8,"HDD",1024,0,"Nvidia","GeForce GTX 1050","WindowsOS",2.62,47899.0
1164,"Lenovo","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i3 6006U ",2.0,8,"HDD",1024,0,"Intel","HD Graphics 520","WindowsOS",2.2,24456.0
1165,"HP","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i5 6200U ",2.3,4,"HDD",500,0,"Intel","HD Graphics 520","N/A",2.1,25414.0
1166,"Dell","Gaming",15.6,"4K Ultra HD",3840,2160,0,"Intel"," Core i7 7700HQ ",2.8,8,"Hybrid",128,1024,"Nvidia","GeForce GTX 1050 Ti","WindowsOS",2.62,79813.0
1167,"Lenovo","Notebook",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.95,74059.0
1168,"Lenovo","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i3 6006U ",2.0,4,"HDD",1024,0,"Nvidia","GeForce 920MX ","WindowsOS",2.2,24935.0
1169,"HP","Notebook",14.0,"N/A",1366,768,0,"Intel"," Celeron Dual Core N3060 ",1.6,2,"Flash Storage",32,0,"Intel","HD Graphics 400","WindowsOS",1.44,13267.0
1170,"MSI","Gaming",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,8,"HDD",1024,0,"Nvidia","GeForce GTX 1050","WindowsOS",2.2,44702.0
1171,"HP","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 6500U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 520","WindowsOS",1.96,36177.0
1172,"HP","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 8550U ",1.8,16,"SSD",512,0,"Intel","UHD Graphics 620","WindowsOS",2.1,61752.0
1173,"Asus","Notebook",15.6,"N/A",1366,768,0,"Intel"," Celeron Dual Core N3050 ",1.6,4,"HDD",500,0,"Intel","HD Graphics","WindowsOS",2.2,19660.0
1174,"Lenovo","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i5 6200U ",2.3,4,"HDD",500,0,"Intel","HD Graphics 520","N/A",2.1,21205.0
1175,"Lenovo","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,8,"HDD",1024,0,"Nvidia","GeForce 940MX","N/A",2.2,37776.0
1176,"Asus","Notebook",14.0,"Full HD",1920,1080,0,"Intel"," Core i3 7100U ",2.4,4,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",2.0,40972.0
1177,"Lenovo","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 6500U ",2.5,4,"Hybrid",1024,1024,"Intel","HD Graphics 520","WindowsOS",2.32,43956.0
1178,"Lenovo","Gaming",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 6700HQ ",2.6,16,"SSD",512,0,"Nvidia","GeForce GTX 960","WindowsOS",3.31,69530.0
1179,"MSI","Gaming",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 6700HQ ",2.6,16,"Hybrid",128,1024,"Nvidia","GeForce GTX 970M","WindowsOS",1.91,114732.0
1180,"HP","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i3 6100U ",2.3,4,"HDD",500,0,"Intel","HD Graphics 520","WindowsOS",2.07,34632.0
1181,"Lenovo","2 in 1 Convertible",14.0,"IPS Panel",2560,1440,1,"Intel"," Core i5 6200U ",2.3,8,"SSD",256,0,"Intel","HD Graphics 520","WindowsOS",1.36,87219.0
1182,"Lenovo","Ultrabook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,6,"SSD",256,0,"Nvidia","GeForce 920M","WindowsOS",1.54,44276.0
1183,"Dell","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,8,"SSD",256,0,"Nvidia","GeForce GT 940MX","LinuxOS",1.98,47686.0
1184,"Acer","Notebook",15.6,"N/A",1366,768,0,"Intel"," Celeron Dual Core N3350 ",2.0,4,"HDD",500,0,"Intel","HD Graphics 500","WindowsOS",2.1,17742.0
1185,"HP","Notebook",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 6700HQ ",2.6,6,"HDD",1024,0,"Nvidia","GeForce GTX 960M","WindowsOS",2.18,42571.0
1186,"Asus","Gaming",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 6700HQ ",2.6,8,"Hybrid",256,1024,"Nvidia","GeForce GTX 960M","WindowsOS",2.591,48432.0
1187,"Dell","2 in 1 Convertible",15.6,"Full HD",1920,1080,1,"Intel"," Core i7 7500U ",2.7,16,"SSD",512,0,"Intel","HD Graphics 620","WindowsOS",2.09,62817.0
1188,"Acer","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,4,"SSD",256,0,"Nvidia","GeForce 940MX","WindowsOS",2.23,36816.0
1189,"Dell","Ultrabook",13.3,"Quad HD+",3200,1800,1,"Intel"," Core i5 6300U ",2.4,8,"SSD",256,0,"Intel","HD Graphics 520","LinuxOS",1.23,58555.0
1190,"Acer","Gaming",17.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,16,"Hybrid",256,1024,"Nvidia","GeForce GTX 1070","WindowsOS",4.2,138475.0
1191,"Lenovo","Gaming",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 7300HQ ",2.5,8,"HDD",1024,0,"Nvidia","GeForce GTX 1050","WindowsOS",2.4,43636.0
1192,"Samsung","2 in 1 Convertible",12.3,"IPS Panel",2400,1600,1,"Samsung"," Cortex A72&A53 ",2.0,4,"Flash Storage",32,0,"ARM","Mali T860 MP4","OtherOS",1.15,35112.0
1193,"HP","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i5 7200U ",2.5,4,"HDD",500,0,"Intel","HD Graphics 620","WindowsOS",1.86,25841.0
1194,"Apple","Ultrabook",12.0,"IPS Panel Retina Display",2304,1440,0,"Intel"," Core M ",1.1,8,"Flash Storage",256,0,"Intel","HD Graphics 5300","MacOS",0.92,61965.0
1195,"Dell","2 in 1 Convertible",13.3,"IPS Panel Full HD",1920,1080,1,"Intel"," Core i5 7200U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.6,63883.0
1196,"HP","Notebook",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,12,"Hybrid",128,1024,"Nvidia","GeForce GTX 1050","WindowsOS",2.21,70703.0
1197,"Lenovo","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i3 6006U ",2.0,4,"HDD",1024,0,"AMD","Radeon R5 M430","N/A",1.9,19607.0
1198,"Asus","Gaming",17.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 6700HQ ",2.6,16,"Hybrid",512,1024,"Nvidia","GeForce GTX 980M","WindowsOS",4.3,114552.0
1199,"Acer","Notebook",15.6,"N/A",1366,768,0,"Intel"," Celeron Dual Core N3350 ",2.0,4,"HDD",1024,0,"Intel","HD Graphics 500","LinuxOS",2.1,14492.0
1200,"MSI","Gaming",17.3,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,16,"Hybrid",256,1024,"Nvidia","GeForce GTX 1060","WindowsOS",2.43,109165.0
1201,"Dell","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i3 6006U ",2.0,4,"SSD",128,0,"AMD","Radeon R7 M440","WindowsOS",2.3,26587.0
1202,"Lenovo","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i7 6500U ",2.5,8,"HDD",500,0,"Nvidia","GeForce 920MX","N/A",2.2,33513.0
1204,"Dell","Ultrabook",13.3,"Quad HD+",3200,1800,1,"Intel"," Core i7 7500U ",2.7,16,"SSD",512,0,"Intel","HD Graphics 620","WindowsOS",1.2,142790.0
1205,"Asus","Gaming",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 6700HQ ",2.6,8,"HDD",1024,0,"Nvidia","GeForce GTX 1060","WindowsOS",2.2,62284.0
1206,"Dell","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"SSD",256,0,"AMD","Radeon R7 M445","WindowsOS",2.36,47366.0
1207,"HP","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i5 7200U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.91,30849.0
1208,"Lenovo","Notebook",15.6,"N/A",1366,768,0,"AMD"," E-Series 9000 ",2.2,4,"HDD",500,0,"AMD","Radeon R2 Graphics","WindowsOS",2.2,15931.0
1209,"Acer","Notebook",17.3,"N/A",1600,900,0,"Intel"," Core i3 6006U ",2.0,8,"HDD",1024,0,"Nvidia","GeForce 940MX","WindowsOS",3.3,33513.0
1210,"Asus","Gaming",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,16,"Hybrid",256,1024,"Nvidia","GeForce GTX 1070","WindowsOS",2.2,130483.0
1211,"Apple","Ultrabook",12.0,"IPS Panel Retina Display",2304,1440,0,"Intel"," Core M ",1.2,8,"Flash Storage",512,0,"Intel","HD Graphics 515","MacOS",0.92,68145.0
1212,"Asus","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,16,"Hybrid",128,1024,"Nvidia","GeForce GTX 1060","WindowsOS",2.2,93187.0
1213,"MSI","Gaming",17.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 6700HQ ",2.6,16,"Hybrid",256,1024,"Nvidia","GeForce GTX 1060","WindowsOS",2.43,103842.0
1214,"Dell","2 in 1 Convertible",15.6,"IPS Panel Full HD",1920,1080,1,"Intel"," Core i5 7200U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",2.191,53227.0
1215,"Asus","Gaming",17.3,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,16,"Hybrid",256,1024,"Nvidia","GeForce GTX 1060","WindowsOS",2.9,103843.0
1216,"Acer","Netbook",11.6,"N/A",1366,768,0,"Intel"," Celeron Dual Core 3205U ",1.5,2,"SSD",32,0,"Intel","HD Graphics","OtherOS",1.3,9271.0
1217,"Acer","Notebook",17.3,"N/A",1600,900,0,"Intel"," Core i3 6006U ",2.0,4,"HDD",1024,0,"Nvidia","GeForce 940MX","WindowsOS",3.3,31861.0
1218,"Lenovo","Notebook",17.3,"N/A",1600,900,0,"Intel"," Core i5 7200U ",2.5,8,"HDD",1024,0,"Intel","HD Graphics 620","N/A",2.8,28718.0
1219,"Lenovo","Gaming",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 6700HQ ",2.6,8,"Hybrid",128,1024,"Nvidia","GeForce GTX 960<U+039C>","WindowsOS",2.6,67772.0
1220,"Acer","2 in 1 Convertible",14.0,"IPS Panel Full HD",1920,1080,1,"Intel"," Core i7 7Y75 ",1.3,8,"SSD",256,0,"Intel","HD Graphics 615","WindowsOS",1.2,61219.0
1221,"Lenovo","Notebook",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 6600U ",2.6,8,"SSD",256,0,"Intel","HD Graphics 520","WindowsOS",2.3,81465.0
1222,"MSI","Gaming",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 6700HQ ",2.6,8,"Hybrid",128,1024,"Nvidia","GeForce GTX 1060","WindowsOS",2.2,78647.0
1223,"HP","Notebook",15.6,"Full HD",1920,1080,0,"AMD"," A12-Series 9720P ",2.7,6,"HDD",1024,0,"AMD","Radeon 530","WindowsOS",2.1,28185.0
1224,"Dell","Ultrabook",12.5,"Full HD",1920,1080,1,"Intel"," Core i5 6300U ",2.4,8,"SSD",256,0,"Intel","HD Graphics 520","WindowsOS",1.26,91288.0
1225,"Dell","2 in 1 Convertible",15.0,"Full HD",1920,1080,1,"Intel"," Core i3 7100U ",2.4,4,"HDD",500,0,"Intel","HD Graphics 620","WindowsOS",2.08,27120.0
1226,"Asus","Notebook",15.6,"N/A",1366,768,0,"Intel"," Pentium Quad Core N3710 ",1.6,4,"HDD",1024,0,"Intel","HD Graphics 405","WindowsOS",2.65,16464.0
1227,"Dell","Ultrabook",13.3,"Quad HD+",3200,1800,1,"Intel"," Core i7 7500U ",2.7,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.29,78695.0
1228,"Dell","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i5 7200U ",2.5,4,"HDD",1024,0,"Intel","HD Graphics 520","LinuxOS",2.18,27805.0
1229,"Lenovo","Gaming",15.6,"IPS Panel Full HD",1920,1080,1,"Intel"," Core i7 6700HQ ",2.6,16,"Hybrid",128,1024,"Nvidia","GeForce GTX 960M","WindowsOS",2.6,54825.0
1230,"MSI","Gaming",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,8,"Hybrid",128,1024,"Nvidia","GeForce GTX 1050","WindowsOS",2.2,61219.0
1231,"Lenovo","Netbook",12.5,"IPS Panel Full HD",1920,1080,1,"Intel"," Core i7 6500U ",2.5,16,"SSD",512,0,"Intel","HD Graphics 520","WindowsOS",1.3,87912.0
1232,"Razer","Gaming",14.0,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,16,"SSD",1024,0,"Nvidia","GeForce GTX 1060","WindowsOS",1.95,186427.0
1233,"Dell","Notebook",15.6,"N/A",1366,768,1,"Intel"," Core i3 7100U ",2.4,8,"HDD",1024,0,"Intel","HD Graphics 620","WindowsOS",2.3,24989.0
1234,"MSI","Gaming",17.3,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,16,"Hybrid",256,1024,"Nvidia","GeForce GTX 1060","WindowsOS",2.7,85141.0
1235,"Apple","Ultrabook",11.6,"N/A",1366,768,0,"Intel"," Core i5 ",1.6,4,"Flash Storage",256,0,"Intel","HD Graphics 6000","MacOS",1.08,51096.0
1236,"HP","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i3 6006U ",2.0,4,"HDD",1024,0,"Intel","HD Graphics 520","WindowsOS",2.1,25468.0
1237,"HP","Ultrabook",14.0,"N/A",2560,1440,0,"Intel"," Core i7 6500U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 520","WindowsOS",1.54,117120.0
1238,"Dell","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i5 6200U ",2.3,4,"HDD",500,0,"Intel","HD Graphics 520","WindowsOS",2.24,39267.0
1239,"MSI","Gaming",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 6700HQ ",2.6,8,"Hybrid",128,1024,"Nvidia","GeForce GTX 960M","WindowsOS",2.3,62284.0
1240,"Lenovo","Notebook",13.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,16,"SSD",512,0,"Intel","HD Graphics 620","WindowsOS",1.4,79867.0
1241,"Lenovo","Notebook",15.6,"Full HD",1920,1080,0,"AMD"," A12-Series 9720P ",3.6,6,"SSD",256,0,"AMD","Radeon 530","WindowsOS",2.2,31839.0
1242,"Asus","Ultrabook",13.3,"Full HD",1920,1080,0,"Intel"," Core i7 6500U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 520","WindowsOS",1.45,68198.0
1243,"Acer","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i3 6006U ",2.0,4,"HDD",500,0,"Intel","HD Graphics 520","LinuxOS",2.4,19277.0
1244,"Dell","2 in 1 Convertible",17.3,"Full HD",1920,1080,1,"Intel"," Core i7 7500U ",2.7,16,"SSD",512,0,"Nvidia","GeForce 940MX","WindowsOS",2.77,95851.0
1245,"HP","Notebook",14.0,"Full HD",1920,1080,0,"Intel"," Core i5 6200U ",2.3,4,"SSD",256,0,"Intel","HD Graphics 520","WindowsOS",1.54,58607.0
1247,"Dell","Notebook",14.0,"N/A",1366,768,0,"Intel"," Core i5 7200U ",2.5,4,"HDD",500,0,"Intel","HD Graphics 620","WindowsOS",1.6,46620.0
1248,"Asus","Gaming",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 6700HQ ",2.6,16,"Hybrid",256,1024,"Nvidia","GeForce GTX 1070","WindowsOS",2.34,123876.0
1249,"Lenovo","Notebook",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 620","N/A",2.3,30529.0
1250,"Dell","2 in 1 Convertible",13.3,"Quad HD+",3200,1800,1,"Intel"," Core i5 7Y54 ",1.2,8,"SSD",256,0,"Intel","HD Graphics 615","WindowsOS",1.24,96597.0
1251,"Dell","Notebook",15.6,"N/A",1366,768,0,"Intel"," Pentium Quad Core N3710 ",1.6,4,"HDD",500,0,"Intel","HD Graphics","LinuxOS",2.2,17263.0
1252,"HP","Notebook",15.6,"N/A",1366,768,0,"AMD"," A6-Series 9220 ",2.5,4,"HDD",500,0,"AMD","Radeon R4 Graphics","WindowsOS",1.86,21259.0
1253,"Lenovo","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i3 6100U ",2.3,6,"SSD",128,0,"Nvidia","GeForce 920MX","WindowsOS",2.4,30316.0
1254,"Lenovo","Notebook",14.0,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 6200U ",2.3,8,"SSD",256,0,"Intel","HD Graphics 520","WindowsOS",1.9,57116.0
1255,"Dell","Notebook",15.6,"N/A",1366,768,0,"Intel"," Pentium Quad Core N3700 ",1.6,4,"HDD",500,0,"Intel","HD Graphics","WindowsOS",2.2,23656.0
1256,"Asus","Notebook",15.6,"N/A",1366,768,0,"Intel"," Celeron Dual Core N3350 ",1.1,4,"HDD",1024,0,"Intel","HD Graphics 500","WindowsOS",2.0,18062.0
1257,"Asus","Gaming",17.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 6700HQ ",2.6,16,"Hybrid",128,1024,"Nvidia","GeForce GTX 970M","WindowsOS",4.0,101232.0
1258,"Dell","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i3 6006U ",2.0,4,"HDD",500,0,"Intel","HD Graphics 520","WindowsOS",2.29,26107.0
